Author(s) ID,PublicationEID
 57280256900,2-s2.0-85118706891
 8641190900,2-s2.0-85118706891
 57200694492,2-s2.0-85118706891
55596923600,2-s2.0-85117727586
 25026007400,2-s2.0-85117727586
 57223348071,2-s2.0-85117727586
 56818072900,2-s2.0-85117727586
 57668230000,2-s2.0-85117727586
 57208003641,2-s2.0-85117727586
39961198300,2-s2.0-85117830366
 24399397500,2-s2.0-85117830366
 56586969700,2-s2.0-85117830366
 6602535169,2-s2.0-85117830366
57203394464,2-s2.0-85107187369
 56047062100,2-s2.0-85107187369
 57222103206,2-s2.0-85107187369
 57224205973,2-s2.0-85107187369
 56524652600,2-s2.0-85107187369
 57241470000,2-s2.0-85107187369
 56842703200,2-s2.0-85107187369
 57203030698,2-s2.0-85107187369
 55179437600,2-s2.0-85107187369
 56724067100,2-s2.0-85107187369
57190378554,2-s2.0-85115989539
 57201372193,2-s2.0-85115989539
 7006691478,2-s2.0-85115989539
 57745203000,2-s2.0-85115989539
56550045100,2-s2.0-85105859242
 57220191231,2-s2.0-85105859242
 35584345800,2-s2.0-85105859242
 6603017781,2-s2.0-85105859242
57191482360,2-s2.0-85102180719
 56204489100,2-s2.0-85102180719
 57195246602,2-s2.0-85102180719
 55933106200,2-s2.0-85102180719
 57219808373,2-s2.0-85102180719
 54882416600,2-s2.0-85102180719
 6602267952,2-s2.0-85102180719
 6603142376,2-s2.0-85102180719
 18344289500,2-s2.0-85102180719
57250627900,2-s2.0-85114488435
 6603637370,2-s2.0-85114488435
 56414133900,2-s2.0-85114488435
 26535178500,2-s2.0-85114488435
57204114990,2-s2.0-85112032623
 6603289151,2-s2.0-85112032623
 56231989000,2-s2.0-85112032623
 15124304600,2-s2.0-85112032623
57222342913,2-s2.0-85107111639
 56087498000,2-s2.0-85107111639
 57190023735,2-s2.0-85107111639
 57201199101,2-s2.0-85107111639
 6602120203,2-s2.0-85107111639
55636316906,2-s2.0-85113741039
 57205614911,2-s2.0-85113741039
 57236859200,2-s2.0-85113741039
 23974082800,2-s2.0-85113741039
 6603200380,2-s2.0-85113741039
23477243500,2-s2.0-85102720209
 56902622100,2-s2.0-85102720209
 57219598230,2-s2.0-85102720209
 55266046600,2-s2.0-85102720209
 6701444795,2-s2.0-85102720209
57224969566,2-s2.0-85108843804
 56318657900,2-s2.0-85108843804
 57224968076,2-s2.0-85108843804
 57224978753,2-s2.0-85108843804
57503541200,2-s2.0-85118214179
 9241775100,2-s2.0-85118214179
 16743488600,2-s2.0-85118214179
57203166805,2-s2.0-85119175139
 57219636583,2-s2.0-85119175139
 57203918787,2-s2.0-85119175139
 15622982000,2-s2.0-85119175139
 55293491900,2-s2.0-85119175139
57195069346,2-s2.0-85116463910
 55617887700,2-s2.0-85116463910
 57201136065,2-s2.0-85116463910
 57211868578,2-s2.0-85116463910
 57205668079,2-s2.0-85116463910
 6701533907,2-s2.0-85116463910
 34867843800,2-s2.0-85116463910
 55279752400,2-s2.0-85116463910
57223403156,2-s2.0-85114342886
 57190050571,2-s2.0-85114342886
 57224754737,2-s2.0-85114342886
 24176404000,2-s2.0-85114342886
55225976500,2-s2.0-85115954687
 35318688800,2-s2.0-85115954687
 7004499746,2-s2.0-85115954687
 7003398824,2-s2.0-85115954687
45861741800,2-s2.0-85103746381
 57201732659,2-s2.0-85103746381
 55887752100,2-s2.0-85103746381
 57196390814,2-s2.0-85103746381
 56892632500,2-s2.0-85103746381
 57222707363,2-s2.0-85103746381
57205028485,2-s2.0-85117593902
 56537268700,2-s2.0-85117593902
 7004886067,2-s2.0-85117593902
 55556536600,2-s2.0-85117593902
56999854100,2-s2.0-85114030384
 55714960400,2-s2.0-85114030384
 55704367000,2-s2.0-85114030384
 57193094439,2-s2.0-85114030384
 57202497049,2-s2.0-85114030384
6505628857,2-s2.0-85116808925
 23469369200,2-s2.0-85116808925
 7006224097,2-s2.0-85116808925
57320991900,2-s2.0-85118385488
 57203199685,2-s2.0-85118385488
 23468479700,2-s2.0-85118385488
 55496233700,2-s2.0-85118385488
 36126118800,2-s2.0-85118385488
55967981900,2-s2.0-85111959438
 37059831700,2-s2.0-85111959438
 56971362000,2-s2.0-85111959438
 57192999716,2-s2.0-85111959438
 57216528105,2-s2.0-85111959438
 57226571505,2-s2.0-85111959438
 55913019300,2-s2.0-85111959438
 56214208300,2-s2.0-85111959438
 24476859800,2-s2.0-85111959438
 7003595227,2-s2.0-85111959438
 56668321500,2-s2.0-85111959438
 6603693131,2-s2.0-85111959438
57269946900,2-s2.0-85118130437
 57218883737,2-s2.0-85118130437
 57314851300,2-s2.0-85118130437
 14631528100,2-s2.0-85118130437
21741760600,2-s2.0-85108599133
56107495100,2-s2.0-85118539623
 58296234200,2-s2.0-85118539623
 57201981959,2-s2.0-85118539623
57209537593,2-s2.0-85118666454
 14067702400,2-s2.0-85118666454
 56039860600,2-s2.0-85118666454
 55710257300,2-s2.0-85118666454
 55207356700,2-s2.0-85118666454
36601324100,2-s2.0-85114640930
 57148879800,2-s2.0-85114640930
 57294760100,2-s2.0-85114640930
 57192978584,2-s2.0-85114640930
 56940977500,2-s2.0-85114640930
 57219295170,2-s2.0-85114640930
 57219527292,2-s2.0-85114640930
 57221713818,2-s2.0-85114640930
 55652248700,2-s2.0-85114640930
 57211006304,2-s2.0-85114640930
 57221713942,2-s2.0-85114640930
 24077196600,2-s2.0-85114640930
 7005103606,2-s2.0-85114640930
 57211470521,2-s2.0-85114640930
 8872411400,2-s2.0-85114640930
 57200916272,2-s2.0-85114640930
 15022396200,2-s2.0-85114640930
 8402716500,2-s2.0-85114640930
57188780053,2-s2.0-85102585655
 7005443809,2-s2.0-85102585655
57040234700,2-s2.0-85118629156
 7103251673,2-s2.0-85118629156
 26645414300,2-s2.0-85118629156
57212141892,2-s2.0-85114868833
 57221908503,2-s2.0-85114868833
 57258363900,2-s2.0-85114868833
 7004134241,2-s2.0-85114868833
 7007049555,2-s2.0-85114868833
57209367807,2-s2.0-85110812706
 7004554729,2-s2.0-85110812706
 14626743000,2-s2.0-85110812706
 57509625300,2-s2.0-85110812706
 26634961700,2-s2.0-85110812706
57097799500,2-s2.0-85118274682
 57222512827,2-s2.0-85118274682
 35068720200,2-s2.0-85118274682
 6701436727,2-s2.0-85118274682
56950183700,2-s2.0-85113198913
 9742676000,2-s2.0-85113198913
 7005535355,2-s2.0-85113198913
 55789457300,2-s2.0-85113198913
 57217828403,2-s2.0-85113198913
 35146703900,2-s2.0-85113198913
 55213597300,2-s2.0-85113198913
57217157152,2-s2.0-85109302775
 54413488600,2-s2.0-85109302775
 55864805900,2-s2.0-85109302775
 55720599400,2-s2.0-85109302775
 6603780619,2-s2.0-85109302775
 55909515000,2-s2.0-85109302775
 57220823134,2-s2.0-85109302775
 7103364945,2-s2.0-85109302775
 56180389000,2-s2.0-85109302775
 57219044799,2-s2.0-85109302775
57200321322,2-s2.0-85107553391
 57224445079,2-s2.0-85107553391
 57224453861,2-s2.0-85107553391
 57200224562,2-s2.0-85107553391
 58597562600,2-s2.0-85107553391
 57209772587,2-s2.0-85107553391
 57209779236,2-s2.0-85107553391
 57224455727,2-s2.0-85107553391
 57197868595,2-s2.0-85107553391
 57224440529,2-s2.0-85107553391
 23010699800,2-s2.0-85107553391
 35110869000,2-s2.0-85107553391
 55475386800,2-s2.0-85107553391
 7003281452,2-s2.0-85107553391
 7004381231,2-s2.0-85107553391
 6506015266,2-s2.0-85107553391
7202064691,2-s2.0-85118586339
 55912028500,2-s2.0-85118586339
 55043481500,2-s2.0-85118586339
 57214746372,2-s2.0-85118586339
 57324781100,2-s2.0-85118586339
 57226574715,2-s2.0-85118586339
 57201072214,2-s2.0-85118586339
 35303076200,2-s2.0-85118586339
56636800800,2-s2.0-85115627404
 57202968700,2-s2.0-85115627404
 57649922700,2-s2.0-85115627404
 57203040142,2-s2.0-85115627404
 57527910500,2-s2.0-85115627404
 37070466500,2-s2.0-85115627404
 56767911400,2-s2.0-85115627404
 35792348900,2-s2.0-85115627404
 6603308539,2-s2.0-85115627404
57238019100,2-s2.0-85113873533
 57202581879,2-s2.0-85113873533
 57000673200,2-s2.0-85113873533
 36011447000,2-s2.0-85113873533
57205477737,2-s2.0-85117709589
 57216532764,2-s2.0-85117709589
 55792579200,2-s2.0-85117709589
55499695000,2-s2.0-85114289908
 55794171000,2-s2.0-85114289908
 57196288784,2-s2.0-85114289908
 57217176445,2-s2.0-85114289908
 57248603600,2-s2.0-85114289908
 57247095800,2-s2.0-85114289908
57202641227,2-s2.0-85116917277
 8526393200,2-s2.0-85116917277
 36886567100,2-s2.0-85116917277
35795030600,2-s2.0-85118273760
 24824828100,2-s2.0-85118273760
46160943300,2-s2.0-85116586656
 57218918034,2-s2.0-85116586656
 56771313500,2-s2.0-85116586656
 57222294629,2-s2.0-85116586656
57203813391,2-s2.0-85109040647
 57204002827,2-s2.0-85109040647
 57225055002,2-s2.0-85109040647
 6602442782,2-s2.0-85109040647
 56924945100,2-s2.0-85109040647
57188686409,2-s2.0-85101226287
 57224851514,2-s2.0-85101226287
 55556371700,2-s2.0-85101226287
 57213421513,2-s2.0-85101226287
 7007037051,2-s2.0-85101226287
 35572232000,2-s2.0-85101226287
 7203056909,2-s2.0-85101226287
 24297881400,2-s2.0-85101226287
 24604939500,2-s2.0-85101226287
57193551955,2-s2.0-85118577683
 8374046000,2-s2.0-85118577683
 8942423800,2-s2.0-85118577683
 56636839400,2-s2.0-85118577683
 57188923695,2-s2.0-85118577683
 57224569227,2-s2.0-85118577683
 57209257037,2-s2.0-85118577683
 55542683200,2-s2.0-85118577683
 57219968950,2-s2.0-85118577683
 57209718642,2-s2.0-85118577683
 57203263981,2-s2.0-85118577683
 57222270328,2-s2.0-85118577683
 56441858800,2-s2.0-85118577683
 24774234300,2-s2.0-85118577683
 57224564112,2-s2.0-85118577683
 57224592882,2-s2.0-85118577683
 57211205408,2-s2.0-85118577683
 8871922200,2-s2.0-85118577683
 57192088302,2-s2.0-85118577683
 8354290600,2-s2.0-85118577683
 11141451800,2-s2.0-85118577683
 57195549205,2-s2.0-85118577683
 57221721697,2-s2.0-85118577683
 57219378534,2-s2.0-85118577683
 15061632800,2-s2.0-85118577683
 57193443392,2-s2.0-85118577683
 6507995948,2-s2.0-85118577683
 57203727641,2-s2.0-85118577683
 57222719212,2-s2.0-85118577683
 55391086000,2-s2.0-85118577683
 6701348842,2-s2.0-85118577683
 7006744532,2-s2.0-85118577683
 55146842500,2-s2.0-85118577683
 7003878225,2-s2.0-85118577683
57202982064,2-s2.0-85104452335
 7004454291,2-s2.0-85104452335
 7101816009,2-s2.0-85104452335
57219585440,2-s2.0-85101777414
 36953338800,2-s2.0-85101777414
 35564836900,2-s2.0-85101777414
 7004874252,2-s2.0-85101777414
 35239118600,2-s2.0-85101777414
57196085898,2-s2.0-85113797165
 57217535790,2-s2.0-85113797165
 57237031300,2-s2.0-85113797165
 55742699900,2-s2.0-85113797165
36601491700,2-s2.0-85119137408
 12773621900,2-s2.0-85119137408
 57209173559,2-s2.0-85119137408
 7003375520,2-s2.0-85119137408
57218566538,2-s2.0-85103642208
 6603271342,2-s2.0-85103642208
 57209661689,2-s2.0-85103642208
 57191752660,2-s2.0-85103642208
57200798055,2-s2.0-85116042557
 13404645900,2-s2.0-85116042557
 57279331000,2-s2.0-85116042557
 6603836107,2-s2.0-85116042557
 57197323715,2-s2.0-85116042557
 15131997300,2-s2.0-85116042557
 15057742200,2-s2.0-85116042557
14065668100,2-s2.0-85116419491
 57212610739,2-s2.0-85116419491
 57219014528,2-s2.0-85116419491
 56100232400,2-s2.0-85116419491
 57188967530,2-s2.0-85116419491
57338536700,2-s2.0-85119048332
 57203199685,2-s2.0-85119048332
 57203138665,2-s2.0-85119048332
 13403622000,2-s2.0-85119048332
 36126118800,2-s2.0-85119048332
56231989000,2-s2.0-85117429893
 56180738000,2-s2.0-85117429893
 57203075136,2-s2.0-85117429893
 57514056300,2-s2.0-85117429893
 6603289151,2-s2.0-85117429893
 57219761795,2-s2.0-85117429893
 36166394500,2-s2.0-85117429893
 56180263900,2-s2.0-85117429893
 57222955932,2-s2.0-85117429893
 55793823300,2-s2.0-85117429893
 57115423300,2-s2.0-85117429893
 57211218751,2-s2.0-85117429893
 57213864990,2-s2.0-85117429893
 56380645800,2-s2.0-85117429893
 57204156321,2-s2.0-85117429893
 52363785500,2-s2.0-85117429893
 57192047548,2-s2.0-85117429893
 7003316798,2-s2.0-85117429893
 57204114990,2-s2.0-85117429893
 14039576800,2-s2.0-85117429893
 57194410663,2-s2.0-85117429893
 8253301100,2-s2.0-85117429893
 13102785600,2-s2.0-85117429893
 57191723137,2-s2.0-85117429893
 22036582100,2-s2.0-85117429893
 57212043261,2-s2.0-85117429893
57192995763,2-s2.0-85112686006
 57189353454,2-s2.0-85112686006
 7201651561,2-s2.0-85112686006
 55611994700,2-s2.0-85112686006
7003770842,2-s2.0-85117760688
 56854821800,2-s2.0-85117760688
 39062138000,2-s2.0-85117760688
 8883269800,2-s2.0-85117760688
57163999100,2-s2.0-85111345861
 15062665800,2-s2.0-85111345861
57553225900,2-s2.0-85117714616
 57612429400,2-s2.0-85117714616
 57658088000,2-s2.0-85117714616
 57191617246,2-s2.0-85117714616
 55831912200,2-s2.0-85117714616
 23968220300,2-s2.0-85117714616
 55568525670,2-s2.0-85117714616
57189599572,2-s2.0-85118370368
 24475682400,2-s2.0-85118370368
 55503195600,2-s2.0-85118370368
 56562867500,2-s2.0-85118370368
 57193576441,2-s2.0-85118370368
 35329361400,2-s2.0-85118370368
 16229233400,2-s2.0-85118370368
 57203048907,2-s2.0-85118370368
57223864148,2-s2.0-85106220772
 56754858800,2-s2.0-85106220772
 57222556413,2-s2.0-85106220772
 57222556064,2-s2.0-85106220772
 57223872985,2-s2.0-85106220772
 35189257500,2-s2.0-85106220772
 57219413714,2-s2.0-85106220772
 6507966619,2-s2.0-85106220772
 57189999611,2-s2.0-85106220772
 49660989000,2-s2.0-85106220772
 36448279700,2-s2.0-85106220772
 55087575700,2-s2.0-85106220772
 26040539900,2-s2.0-85106220772
 23568484000,2-s2.0-85106220772
 57223858256,2-s2.0-85106220772
 57207544312,2-s2.0-85106220772
 57191920814,2-s2.0-85106220772
 56860217500,2-s2.0-85106220772
 55279746000,2-s2.0-85106220772
 57202973102,2-s2.0-85106220772
 57201880070,2-s2.0-85106220772
 57203195356,2-s2.0-85106220772
57006244000,2-s2.0-85112857872
 57203333503,2-s2.0-85112857872
 6507872138,2-s2.0-85112857872
57201064630,2-s2.0-85111031114
 26031164200,2-s2.0-85111031114
 57221857076,2-s2.0-85111031114
 56167775100,2-s2.0-85111031114
57034624900,2-s2.0-85103994998
 57222754782,2-s2.0-85103994998
 57222755733,2-s2.0-85103994998
 57219191641,2-s2.0-85103994998
 34872633100,2-s2.0-85103994998
 57212764446,2-s2.0-85103994998
7005045882,2-s2.0-85105554891
 55629179200,2-s2.0-85105554891
 55915405000,2-s2.0-85105554891
 6701815160,2-s2.0-85105554891
 57203197820,2-s2.0-85105554891
 7004371768,2-s2.0-85105554891
57208560645,2-s2.0-85103998435
 57213266160,2-s2.0-85103998435
 36484367300,2-s2.0-85103998435
 57203572514,2-s2.0-85103998435
 57193905922,2-s2.0-85103998435
 57191043436,2-s2.0-85103998435
 57211872194,2-s2.0-85103998435
 33567902400,2-s2.0-85103998435
 55669551500,2-s2.0-85103998435
 54902667300,2-s2.0-85103998435
 7004642497,2-s2.0-85103998435
25650914800,2-s2.0-85118742616
 57206132314,2-s2.0-85118742616
 57193763559,2-s2.0-85118742616
 6602976155,2-s2.0-85118742616
 7102900497,2-s2.0-85118742616
57190580901,2-s2.0-85117786086
 57203069184,2-s2.0-85117786086
 56970660400,2-s2.0-85117786086
 57193622812,2-s2.0-85117786086
 8318496600,2-s2.0-85117786086
57212509274,2-s2.0-85113324088
 57189260722,2-s2.0-85113324088
 57189906009,2-s2.0-85113324088
 55619296338,2-s2.0-85113324088
 25638988200,2-s2.0-85113324088
 8690267700,2-s2.0-85113324088
 56126975600,2-s2.0-85113324088
57190379517,2-s2.0-85117585487
 15845100200,2-s2.0-85117585487
 8847330600,2-s2.0-85117585487
15066378100,2-s2.0-85103829309
 56223570100,2-s2.0-85103829309
 55290865200,2-s2.0-85103829309
 7403222264,2-s2.0-85103829309
 36698287200,2-s2.0-85103829309
55330509300,2-s2.0-85116880895
 6506370880,2-s2.0-85116880895
 35595178300,2-s2.0-85116880895
 7006387907,2-s2.0-85116880895
 35310623900,2-s2.0-85116880895
 55498628000,2-s2.0-85116880895
 7006504625,2-s2.0-85116880895
57200150410,2-s2.0-85108788638
 7004971054,2-s2.0-85108788638
57194168346,2-s2.0-85102536766
 57202535674,2-s2.0-85102536766
57197541110,2-s2.0-85108115598
 57203050202,2-s2.0-85108115598
57203946764,2-s2.0-85135379158
 26428490500,2-s2.0-85135379158
 22833334000,2-s2.0-85135379158
 57829853300,2-s2.0-85135379158
12039581500,2-s2.0-85108429333
 57194337571,2-s2.0-85108429333
 7202766502,2-s2.0-85108429333
 57717266200,2-s2.0-85108429333
 57219719821,2-s2.0-85108429333
57858516900,2-s2.0-85122048355
 57272837200,2-s2.0-85122048355
 57273329800,2-s2.0-85122048355
 57141045500,2-s2.0-85122048355
 57212325130,2-s2.0-85122048355
35368332400,2-s2.0-85120984647
 57195837369,2-s2.0-85120984647
 55331189400,2-s2.0-85120984647
23977473600,2-s2.0-85118872669
 57210338178,2-s2.0-85118872669
 25823803400,2-s2.0-85118872669
 57329406700,2-s2.0-85118872669
 55186309200,2-s2.0-85118872669
 57189442366,2-s2.0-85118872669
20035401300,2-s2.0-85121595320
 57201585013,2-s2.0-85121595320
 35071035400,2-s2.0-85121595320
 6506998664,2-s2.0-85121595320
 57192829601,2-s2.0-85121595320
 57383343400,2-s2.0-85121595320
 57192991212,2-s2.0-85121595320
 57198188368,2-s2.0-85121595320
 57190250937,2-s2.0-85121595320
 57353229200,2-s2.0-85121595320
 23035484900,2-s2.0-85121595320
 53664678400,2-s2.0-85121595320
 24335150900,2-s2.0-85121595320
57190403263,2-s2.0-85140573961
 56672875200,2-s2.0-85140573961
 7003285340,2-s2.0-85140573961
57219635681,2-s2.0-85130551497
 57219735376,2-s2.0-85130551497
 36993203400,2-s2.0-85130551497
57219200412,2-s2.0-85120558699
 57204532712,2-s2.0-85120558699
 57224217018,2-s2.0-85120558699
 57222666065,2-s2.0-85120558699
 56565456500,2-s2.0-85120558699
 7005044024,2-s2.0-85120558699
 56799036600,2-s2.0-85120558699
57224352604,2-s2.0-85119702489
 36748191400,2-s2.0-85119702489
 23987330400,2-s2.0-85119702489
 7005921736,2-s2.0-85119702489
57202915322,2-s2.0-85124066092
57219304953,2-s2.0-85120877556
 57498291700,2-s2.0-85120877556
 57367992600,2-s2.0-85120877556
 57212227733,2-s2.0-85120877556
 55797526500,2-s2.0-85120877556
55452541300,2-s2.0-85119522119
 57198935181,2-s2.0-85119522119
 36650792500,2-s2.0-85119522119
 37052900400,2-s2.0-85119522119
 57520178200,2-s2.0-85119522119
 57208972838,2-s2.0-85119522119
 7005696879,2-s2.0-85119522119
 7006668806,2-s2.0-85119522119
 7201855650,2-s2.0-85119522119
 7404814671,2-s2.0-85119522119
57213422744,2-s2.0-85098917139
 55668121600,2-s2.0-85098917139
57215417141,2-s2.0-85118785611
 57192405927,2-s2.0-85118785611
 57219621403,2-s2.0-85118785611
 57205325538,2-s2.0-85118785611
 7006457922,2-s2.0-85118785611
 23134345000,2-s2.0-85118785611
 6504763036,2-s2.0-85118785611
35588324900,2-s2.0-85120564565
 22634618600,2-s2.0-85120564565
 7202364932,2-s2.0-85120564565
 57001222100,2-s2.0-85120564565
57194756598,2-s2.0-85100332972
 41262130900,2-s2.0-85100332972
55938133000,2-s2.0-85119854365
 56994217300,2-s2.0-85119854365
 55729849900,2-s2.0-85119854365
 7102615577,2-s2.0-85119854365
57202300536,2-s2.0-85119452858
57207817675,2-s2.0-85104670811
 57208818911,2-s2.0-85104670811
 55780222300,2-s2.0-85104670811
 38362474300,2-s2.0-85104670811
 57204077842,2-s2.0-85104670811
 57199094588,2-s2.0-85104670811
57329931100,2-s2.0-85118859506
 57329931200,2-s2.0-85118859506
 57329167100,2-s2.0-85118859506
 26039609000,2-s2.0-85118859506
 54940999500,2-s2.0-85118859506
57202383416,2-s2.0-85100095303
 24476388300,2-s2.0-85100095303
 7801519256,2-s2.0-85100095303
 24476597300,2-s2.0-85100095303
 57221763253,2-s2.0-85100095303
 25723813000,2-s2.0-85100095303
 7403059761,2-s2.0-85100095303
 35352196600,2-s2.0-85100095303
 24528142500,2-s2.0-85100095303
 6601996060,2-s2.0-85100095303
 35067815500,2-s2.0-85100095303
57190010006,2-s2.0-85120063057
57221498252,2-s2.0-85121245461
 56027257000,2-s2.0-85121245461
 57223890570,2-s2.0-85121245461
57346434500,2-s2.0-85119412317
 36466190100,2-s2.0-85119412317
57200379263,2-s2.0-85099365206
 57201703594,2-s2.0-85099365206
 57219876436,2-s2.0-85099365206
 23092382400,2-s2.0-85099365206
 8914056400,2-s2.0-85099365206
8720685700,2-s2.0-85121108816
 57220963175,2-s2.0-85121108816
 57222145738,2-s2.0-85121108816
57198424072,2-s2.0-85119893460
 57224901799,2-s2.0-85119893460
 57351644600,2-s2.0-85119893460
 6505830190,2-s2.0-85119893460
 57198421458,2-s2.0-85119893460
 57351801300,2-s2.0-85119893460
 16239813600,2-s2.0-85119893460
55765779200,2-s2.0-85122772394
 7003423087,2-s2.0-85122772394
 57189466951,2-s2.0-85122772394
 57198508835,2-s2.0-85122772394
8513914000,2-s2.0-85115028287
55533240000,2-s2.0-85120159973
57201937687,2-s2.0-85120056734
 57204449027,2-s2.0-85120056734
 7102873710,2-s2.0-85120056734
 55475172900,2-s2.0-85120056734
 7003795507,2-s2.0-85120056734
 56305414400,2-s2.0-85120056734
 55624556200,2-s2.0-85120056734
 57203264427,2-s2.0-85120056734
 7007185828,2-s2.0-85120056734
24480285600,2-s2.0-85120983378
57344560100,2-s2.0-85119327177
 55608696000,2-s2.0-85119327177
 36829985300,2-s2.0-85119327177
57194277253,2-s2.0-85120088562
 56115373000,2-s2.0-85120088562
 56358969200,2-s2.0-85120088562
12801961000,2-s2.0-85120062332
 36477131800,2-s2.0-85120062332
 49762650000,2-s2.0-85120062332
 57214151829,2-s2.0-85120062332
 55785981100,2-s2.0-85120062332
 57193065287,2-s2.0-85120062332
 36767910600,2-s2.0-85120062332
 57223302815,2-s2.0-85120062332
 57113259400,2-s2.0-85120062332
 57110276000,2-s2.0-85120062332
 57217118661,2-s2.0-85120062332
 56042034500,2-s2.0-85120062332
 57205122276,2-s2.0-85120062332
 15758580900,2-s2.0-85120062332
 57192425769,2-s2.0-85120062332
 36652157100,2-s2.0-85120062332
7003750610,2-s2.0-85101064843
 7405241093,2-s2.0-85101064843
35269841600,2-s2.0-85119888881
 57208821748,2-s2.0-85119888881
 57193791230,2-s2.0-85119888881
55792572000,2-s2.0-85119998891
 56226088700,2-s2.0-85119998891
57203011256,2-s2.0-85130544351
 57192089905,2-s2.0-85130544351
 23393435500,2-s2.0-85130544351
58486116100,2-s2.0-85125623987
 8277424000,2-s2.0-85125623987
 58135761000,2-s2.0-85125623987
 36994707000,2-s2.0-85125623987
57280055600,2-s2.0-85116011852
 57836021500,2-s2.0-85116011852
 57200064143,2-s2.0-85116011852
 56640169400,2-s2.0-85116011852
 15057613700,2-s2.0-85116011852
 57280055700,2-s2.0-85116011852
 57281683600,2-s2.0-85116011852
 57224776112,2-s2.0-85116011852
 34868886500,2-s2.0-85116011852
 8581957400,2-s2.0-85116011852
 23390882900,2-s2.0-85116011852
 16833261500,2-s2.0-85116011852
57215813820,2-s2.0-85119968879
 7406914661,2-s2.0-85119968879
58445647600,2-s2.0-85119854023
 57075760400,2-s2.0-85119854023
 57206496785,2-s2.0-85119854023
57210391044,2-s2.0-85126901720
 57200208992,2-s2.0-85126901720
 23062542900,2-s2.0-85126901720
 57194205411,2-s2.0-85126901720
 57195424430,2-s2.0-85126901720
 57215008579,2-s2.0-85126901720
7005914986,2-s2.0-85119585705
55903815100,2-s2.0-85120746804
 35796556100,2-s2.0-85120746804
 55806067900,2-s2.0-85120746804
 57189331987,2-s2.0-85120746804
 57212216605,2-s2.0-85120746804
 36469891100,2-s2.0-85120746804
 57203815874,2-s2.0-85120746804
 57365520300,2-s2.0-85120746804
 24331295800,2-s2.0-85120746804
 57212217948,2-s2.0-85120746804
 7102680152,2-s2.0-85120746804
 24385643100,2-s2.0-85120746804
 57365381700,2-s2.0-85120746804
 55544135300,2-s2.0-85120746804
 6603417649,2-s2.0-85120746804
 7102111067,2-s2.0-85120746804
 8698731800,2-s2.0-85120746804
 56584379900,2-s2.0-85120746804
 37116722500,2-s2.0-85120746804
 7402548443,2-s2.0-85120746804
 6603471963,2-s2.0-85120746804
 57212218365,2-s2.0-85120746804
 56578661800,2-s2.0-85120746804
 6602892883,2-s2.0-85120746804
 57221946659,2-s2.0-85120746804
 57205733993,2-s2.0-85120746804
 57195103640,2-s2.0-85120746804
 57365090300,2-s2.0-85120746804
 57223937416,2-s2.0-85120746804
 55440534900,2-s2.0-85120746804
 8208221700,2-s2.0-85120746804
 55934982700,2-s2.0-85120746804
 57365017500,2-s2.0-85120746804
 36106370400,2-s2.0-85120746804
57210788172,2-s2.0-85120165420
 57193317017,2-s2.0-85120165420
 55550317000,2-s2.0-85120165420
57189360992,2-s2.0-85113160325
 57129354700,2-s2.0-85113160325
 57200945171,2-s2.0-85113160325
 55627873062,2-s2.0-85113160325
57222002821,2-s2.0-85100948783
 7006826705,2-s2.0-85100948783
 36185379800,2-s2.0-85100948783
55556983700,2-s2.0-85118425922
 33167648700,2-s2.0-85118425922
 6602846309,2-s2.0-85118425922
 7102541725,2-s2.0-85118425922
 6701489731,2-s2.0-85118425922
57201529695,2-s2.0-85118800901
 57205323207,2-s2.0-85118800901
 7003854352,2-s2.0-85118800901
 55347587900,2-s2.0-85118800901
 37009517400,2-s2.0-85118800901
55747765900,2-s2.0-85100419016
 57221852000,2-s2.0-85100419016
 7006099951,2-s2.0-85100419016
 54902667300,2-s2.0-85100419016
 24066757700,2-s2.0-85100419016
 55636525700,2-s2.0-85100419016
 10243870600,2-s2.0-85100419016
 55497026300,2-s2.0-85100419016
 23474488000,2-s2.0-85100419016
 57193905922,2-s2.0-85100419016
 6602595538,2-s2.0-85100419016
 7102513915,2-s2.0-85100419016
 26643595900,2-s2.0-85100419016
 7402781853,2-s2.0-85100419016
 7004642497,2-s2.0-85100419016
 57202667589,2-s2.0-85100419016
 7005545809,2-s2.0-85100419016
38761022800,2-s2.0-85120879084
 57224202319,2-s2.0-85120879084
 57367343100,2-s2.0-85120879084
 57200519709,2-s2.0-85120879084
 55901945800,2-s2.0-85120879084
25723410900,2-s2.0-85122990631
7003671038,2-s2.0-85127325634
 7005806146,2-s2.0-85127325634
7003875393,2-s2.0-85121353955
 55617617600,2-s2.0-85121353955
 7103109066,2-s2.0-85121353955
 35585811600,2-s2.0-85121353955
57195559782,2-s2.0-85131822603
 57202664772,2-s2.0-85131822603
 26430601700,2-s2.0-85131822603
56296625300,2-s2.0-85098644408
 57207763584,2-s2.0-85098644408
 57207038159,2-s2.0-85098644408
 35364718700,2-s2.0-85098644408
 57219476403,2-s2.0-85098644408
 57199222562,2-s2.0-85098644408
 37099704700,2-s2.0-85098644408
 6506652316,2-s2.0-85098644408
54416871300,2-s2.0-85122022562
7406453263,2-s2.0-85119590481
 57769937200,2-s2.0-85119590481
 57704995000,2-s2.0-85119590481
 36773095900,2-s2.0-85119590481
 55709366400,2-s2.0-85119590481
 58416855600,2-s2.0-85119590481
 57349848600,2-s2.0-85119590481
